Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,user_id,transaction_date,status,age,subscription,raw_timestamp,email,username,store_id,price
5779,CA-2014-105270,11/11/2014,11/18/2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0.0,7.9248,USR01276,2014-11-11,Pending,43,Basic,2014-11-11 00:38:21,arthur.prichep449@yahoo.com,arthpri656,STR002,30.48
5780,CA-2014-105270,11/11/2014,11/18/2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,112.648,1,0.2,11.2648,USR01276,2014-11-11,Completed,38,Premium,2014-11-11 06:31:19,arthur.prichep661@outlook.com,arthpri25,STR002,112.648
5781,US-2015-159513,4/2/2015,4/9/2015,Standard Class,JD-15790,John Dryer,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,3,0.2,24.2919,USR01480,2015-04-02,Shipped,21,Premium,2015-04-02 15:49:53,john.dryer240@hotmail.com,johndry517,STR002,71.976
5782,CA-2015-155586,12/12/2015,12/16/2015,Second Class,XP-21865,Xylona Preis,Consumer,United States,Chico,California,95928,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,2.21,1,0.0,0.5967,USR01191,2015-12-12,,26,Premium,2015-12-12 03:54:33,xylona.preis634@gmail.com,xylopre613,STR002,2.21
5783,CA-2015-155586,12/12/2015,12/16/2015,Second Class,XP-21865,Xylona Preis,Consumer,United States,Chico,California,95928,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,15.52,4,0.0,7.4496,USR01191,2015-12-12,Shipped,41,Premium,12-12-2015 00:59,xylona.preis111@yahoo.com,xylopre387,STR002,15.52
5784,CA-2015-155586,12/12/2015,12/16/2015,Second Class,XP-21865,Xylona Preis,Consumer,United States,Chico,California,95928,West,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",36.44,4,0.0,16.398,USR01191,2015-12-12,Completed,36,Premium,2015-12-12 06:22:17,xylona.preis812@hotmail.com,xylopre748,STR002,36.44
5785,CA-2017-141117,10/2/2017,10/8/2017,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.764,6,0.7,-384.7164,USR01766,2017-10-02,Completed,31,Basic,2017-10-02 22:31:34,juliana.krohn124@yahoo.com,julikro664,STR022,217.764
5786,CA-2017-141117,10/2/2017,10/8/2017,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,39.072,6,0.2,4.3956,USR01766,2017-10-02,Cancelled,39,Standard,2017-10-02 14:20:28,juliana.krohn183@hotmail.com,julikro784,STR022,39.072
5787,CA-2017-141117,10/2/2017,10/8/2017,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",22.638,7,0.7,-16.6012,USR01766,2017-10-02,Completed,29,Premium,2017-10-02 18:07:43,juliana.krohn662@hotmail.com,julikro364,STR022,22.638
5788,CA-2017-141117,10/2/2017,10/8/2017,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,95.144,7,0.2,10.7037,USR01766,2017-10-02,Pending,45,Premium,2017-10-02 22:06:36,juliana.krohn168@hotmail.com,julikro633,STR022,95.144
5789,CA-2017-115070,4/10/2017,4/14/2017,Second Class,MG-18205,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,32216,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,12.32,5,0.2,1.848,USR01770,2017-04-10,Returned,28,Standard,2017-04-10 17:11:54,mitch.gastineau695@gmail.com,mitcgas488,STR003,12.32
5790,CA-2017-115070,4/10/2017,4/14/2017,Second Class,MG-18205,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",4.419,3,0.7,-3.0933,USR01770,2017-04-10,Completed,31,Standard,10-04-2017 17:47,mitch.gastineau499@gmail.com,mitcgas943,STR003,4.419
5791,CA-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35.0,7,0.0,16.8,USR01311,2017-09-29,Completed,34,Basic,2017-09-29 01:58:40,patrick.gardner679@gmail.com,patrgar401,STR002,
5792,CA-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",72.784,1,0.2,0.0,USR01311,2017-09-29,Shipped,18,Premium,2017-09-29 08:47:16,patrick.gardner123@hotmail.com,,STR002,72.784
5793,CA-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2,0.0,25.4384,USR01311,2017-09-29,Returned,31,Basic,2017-09-29 05:12:53,patrick.gardner806@gmail.com,patrgar193,STR002,97.84
5794,CA-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0.0,15.525,USR01311,2017-09-29,Cancelled,32,Standard,2017-09-29 05:03:34,patrick.gardner622@yahoo.com,patrgar473,STR002,51.75
5795,CA-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,46.672,2,0.2,16.3352,USR01311,2017-09-29,Completed,29,Basic,2017-09-29 23:53:13,patrick.gardner321@gmail.com,patrgar619,STR002,46.672
5796,CA-2014-124856,9/29/2014,10/3/2014,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1395.54,9,0.0,362.8404,USR01437,2014-09-29,Shipped,29,Premium,2014-09-29 17:21:48,lisa.decherney999@yahoo.com,lisadec394,STR016,1395.54
5797,CA-2014-124856,9/29/2014,10/3/2014,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",117.36,4,0.0,36.3816,USR01437,2014-09-29,Completed,23,Premium,29-09-2014 17:49,lisa.decherney913@outlook.com,lisadec668,STR016,117.36
5798,CA-2014-124856,9/29/2014,10/3/2014,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,OFF-LA-10000121,Office Supplies,Labels,Avery 48,18.9,3,0.0,8.694,USR01437,2014-09-29,Returned,43,Standard,2014-09-29 05:53:33,lisa.decherney052@outlook.com,lisadec727,STR016,18.9
5799,CA-2014-124856,9/29/2014,10/3/2014,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,77.52,2,0.0,37.9848,USR01437,2014-09-29,Returned,44,Basic,2014-09-29 08:15:12,lisa.decherney228@gmail.com,lisadec540,STR016,77.52
5800,CA-2014-166716,8/20/2014,8/25/2014,Second Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",421.372,2,0.3,-6.0196,USR01258,2014-08-20,Completed,30,Standard,2014-08-20 11:32:35,craig.reiter820@gmail.com,crairei96,STR011,421.372
5801,CA-2014-123225,7/11/2014,7/14/2014,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,575.968,4,0.2,43.1976,USR01439,2014-07-11,,33,Standard,2014-07-11 15:58:54,,michngu781,STR006,575.968
5802,CA-2014-123225,7/11/2014,7/14/2014,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,Central,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,10.368,2,0.2,3.6288,USR01439,2014-07-11,Completed,31,Premium,2014-07-11 19:09:58,michael.nguyen437@hotmail.com,michngu201,STR006,10.368
5803,CA-2015-163440,3/22/2015,3/24/2015,First Class,RD-19900,Ruben Dartt,Consumer,United States,Thousand Oaks,California,91360,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.984,2,0.2,1.1988,USR01077,2015-03-22,Completed,24,Premium,2015-03-22 18:02:30,ruben.dartt347@yahoo.com,rubedar651,STR002,15.984
5804,US-2017-106796,5/12/2017,5/19/2017,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Springfield,Ohio,45503,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,10.272,3,0.2,1.1556,USR01656,2017-05-12,,59,Standard,12-05-2017 04:24,julie.prescott952@outlook.com,julipre213,STR025,10.272
5805,CA-2017-113873,11/13/2017,11/19/2017,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4,0.2,6.1792,USR01723,2017-11-13,Completed,53,Standard,2017-11-13 15:17:50,katrina.edelman345@hotmail.com,katrede32,STR006,61.792
5806,CA-2017-113873,11/13/2017,11/19/2017,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",205.9992,3,0.32,-27.2646,USR01723,2017-11-13,Completed,49,Standard,2017-11-13 21:38:37,katrina.edelman872@yahoo.com,katrede705,STR006,
5807,CA-2016-149783,9/4/2016,9/7/2016,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3,0.2,4.1148,USR01112,2016-09-04,Completed,33,Premium,2016-09-04 16:14:22,delfina.latchford796@gmail.com,delflat628,STR019,12.192
5808,CA-2016-149783,9/4/2016,9/7/2016,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2,0.2,8.7168,USR01112,2016-09-04,Returned,40,Standard,2016-09-04 05:35:51,delfina.latchford932@outlook.com,delflat510,STR019,87.168
5809,CA-2016-149783,9/4/2016,9/7/2016,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,0.2,8.3328,USR01112,2016-09-04,Shipped,26,Basic,2016-09-04 23:03:45,delfina.latchford348@outlook.com,delflat603,STR019,31.744
5810,CA-2016-125017,2/6/2016,2/11/2016,Standard Class,KB-16240,Karen Bern,Corporate,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,4,0.2,-18.1808,USR01209,2016-02-06,Completed,50,Basic,2016-02-06 18:59:51,karen.bern395@gmail.com,kareber489,STR019,132.224
5811,US-2015-163279,3/22/2015,3/26/2015,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,105.52,4,0.0,48.5392,USR01252,2015-03-22,Completed,38,Standard,22-03-2015 20:00,justin.deggeller590@yahoo.com,justdeg956,STR002,105.52
5812,US-2015-163279,3/22/2015,3/26/2015,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332,USR01252,2015-03-22,Returned,49,Basic,2015-03-22 22:11:00,justin.deggeller220@gmail.com,justdeg858,STR002,91.96
5813,US-2015-163279,3/22/2015,3/26/2015,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1487.976,3,0.2,185.997,USR01252,2015-03-22,Pending,54,Premium,2015-03-22 23:21:19,justin.deggeller335@yahoo.com,justdeg168,STR002,1487.976
5814,CA-2015-150196,7/2/2015,7/3/2015,First Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,19.44,3,0.0,9.3312,USR01257,2015-07-02,Completed,57,Premium,2015-07-02 03:55:29,steven.roelle959@outlook.com,stevroe323,STR016,19.44
5815,US-2015-106495,6/15/2015,6/17/2015,First Class,AC-10450,Amy Cox,Consumer,United States,Tampa,Florida,33614,South,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,11.672,1,0.2,-0.7295,USR01550,2015-06-15,Completed,41,Basic,2015-06-15 13:03:18,amy.cox993@gmail.com,amycox941,STR003,11.672
5816,CA-2014-124730,11/26/2014,11/26/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,279.96,4,0.0,78.3888,USR01202,2014-11-26,Completed,24,Premium,2014-11-26 05:42:10,lynn.smith037@outlook.com,lynnsmi995,STR016,279.96
5817,CA-2014-124730,11/26/2014,11/26/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",12.912,3,0.2,4.6806,USR01202,2014-11-26,Completed,29,Premium,2014-11-26 07:03:01,lynn.smith539@outlook.com,lynnsmi277,STR016,12.912
5818,CA-2014-124730,11/26/2014,11/26/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,17.088,4,0.2,5.7672,USR01202,2014-11-26,Shipped,20,Premium,26-11-2014 19:52,lynn.smith538@hotmail.com,lynnsmi642,STR016,17.088
5819,CA-2014-124730,11/26/2014,11/26/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",93.15,9,0.0,44.712,USR01202,2014-11-26,Cancelled,44,Standard,2014-11-26 11:52:40,lynn.smith182@gmail.com,lynnsmi684,STR016,93.15
5820,CA-2014-124730,11/26/2014,11/26/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,4,0.0,5.6448,USR01202,2014-11-26,Completed,31,Standard,2014-11-26 05:04:51,lynn.smith491@outlook.com,lynnsmi985,STR016,11.52
5821,CA-2017-117632,5/12/2017,5/18/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,0.0,4.7724,USR01729,2017-05-12,Pending,43,Standard,2017-05-12 21:58:48,charles.sheldon379@yahoo.com,charshe13,STR002,
5822,CA-2017-117632,5/12/2017,5/18/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77,1,0.0,2.0979,USR01729,2017-05-12,Completed,35,Standard,2017-05-12 09:25:04,charles.sheldon239@gmail.com,charshe805,STR002,7.77
5823,CA-2017-117632,5/12/2017,5/18/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,5,0.2,-10.7055,USR01729,2017-05-12,Shipped,29,Premium,2017-05-12 05:41:55,charles.sheldon299@yahoo.com,charshe239,STR002,285.48
5824,CA-2017-117632,5/12/2017,5/18/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",19.168,4,0.2,6.4692,USR01729,2017-05-12,Shipped,47,Basic,2017-05-12 00:10:22,charles.sheldon652@yahoo.com,charshe810,STR002,19.168
5825,CA-2014-115056,5/2/2014,5/2/2014,Same Day,AR-10510,Andrew Roberts,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.136,3,0.2,1.9602,USR01240,2014-05-02,Completed,30,Basic,02-05-2014 02:00,andrew.roberts898@yahoo.com,andrrob494,STR025,26.136
5826,CA-2017-161067,9/3/2017,9/6/2017,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,4,0.0,201.312,USR01684,2017-09-03,Completed,34,Basic,2017-09-03 22:27:11,katrina.bavinger333@gmail.com,katrbav339,STR016,
5827,CA-2017-161067,9/3/2017,9/6/2017,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,1,0.1,14.1246,USR01684,2017-09-03,Shipped,43,Basic,2017-09-03 17:38:52,,katrbav936,STR016,90.801
5828,CA-2017-161067,9/3/2017,9/6/2017,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,181.764,2,0.1,-8.0784,USR01684,2017-09-03,Completed,59,Standard,2017-09-03 17:53:59,katrina.bavinger272@gmail.com,katrbav215,STR016,181.764
5829,CA-2017-161067,9/3/2017,9/6/2017,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0.0,2.224,USR01684,2017-09-03,Completed,35,Basic,2017-09-03 10:36:31,katrina.bavinger960@hotmail.com,katrbav14,STR016,5.56
5830,CA-2016-122063,12/3/2016,12/7/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,0.0,104.7528,USR01463,2016-12-03,Completed,34,Standard,2016-12-03 18:35:51,michael.moore561@yahoo.com,michmoo787,STR015,581.96
5831,CA-2016-122063,12/3/2016,12/7/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",29.98,1,0.0,8.0946,USR01463,2016-12-03,Returned,30,Standard,2016-12-03 23:19:42,michael.moore989@gmail.com,michmoo162,STR015,29.98
5832,CA-2015-111206,7/18/2015,7/22/2015,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,San Diego,California,92105,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,519.96,4,0.0,176.7864,USR01289,2015-07-18,,28,Premium,18-07-2015 01:09,roland.fjeld113@yahoo.com,rolafje434,STR002,519.96
5833,CA-2016-142895,7/21/2016,7/26/2016,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.264,3,0.2,2.0358,USR01444,2016-07-21,,37,Basic,2016-07-21 06:42:02,beth.paige509@outlook.com,bethpai26,STR004,6.264
5834,CA-2016-142895,7/21/2016,7/26/2016,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",363.92,5,0.2,0.0,USR01444,2016-07-21,Completed,35,Premium,2016-07-21 16:21:22,beth.paige213@yahoo.com,bethpai764,STR004,363.92
5835,CA-2015-101868,6/9/2015,6/16/2015,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",64.2,5,0.7,-42.8,USR01078,2015-06-09,Shipped,22,Premium,2015-06-09 18:31:00,max.jones928@outlook.com,maxjon710,STR003,64.2
5836,CA-2015-101868,6/9/2015,6/16/2015,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",38.52,3,0.7,-26.964,USR01078,2015-06-09,Shipped,23,Basic,2015-06-09 16:10:38,max.jones497@outlook.com,maxjon221,STR003,38.52
5837,CA-2015-101868,6/9/2015,6/16/2015,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,72.6,5,0.2,-8.1675,USR01078,2015-06-09,Pending,37,Basic,2015-06-09 16:21:39,max.jones286@yahoo.com,maxjon837,STR003,72.6
5838,CA-2017-133207,11/27/2017,12/3/2017,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,57.568,4,0.2,5.7568,USR01771,2017-11-27,Completed,31,Standard,2017-11-27 05:13:54,doug.o'connell604@yahoo.com,dougo'c298,STR002,57.568
5839,CA-2015-132948,3/27/2015,4/3/2015,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Seattle,Washington,98115,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,83.7,5,0.0,3.348,USR01598,2015-03-27,Shipped,29,Standard,27-03-2015 01:48,mark.huff616@outlook.com,markhuf658,STR005,
5840,CA-2015-134992,9/22/2015,9/26/2015,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,32.4,5,0.0,15.552,USR01676,2015-09-22,Shipped,56,Premium,2015-09-22 11:35:46,michael.grace805@hotmail.com,michgra187,STR018,32.4
5841,CA-2015-134992,9/22/2015,9/26/2015,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",47.98,2,0.0,11.0354,USR01676,2015-09-22,Completed,31,Standard,2015-09-22 02:32:47,michael.grace788@gmail.com,michgra680,STR018,47.98
5842,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415.968,4,0.2,51.996,USR01575,2015-11-17,Completed,24,Premium,2015-11-17 19:34:25,brian.stugart244@yahoo.com,briastu910,STR002,415.968
5843,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,304.9,5,0.0,6.098,USR01575,2015-11-17,Completed,28,Basic,2015-11-17 19:23:44,brian.stugart543@outlook.com,,STR002,304.9
5844,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0.0,29.1456,USR01575,2015-11-17,,37,Standard,2015-11-17 05:22:10,brian.stugart141@gmail.com,briastu998,STR002,80.96
5845,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,7,0.0,54.4047,USR01575,2015-11-17,Pending,19,Basic,2015-11-17 21:05:27,brian.stugart960@yahoo.com,briastu764,STR002,777.21
5846,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,32.4,5,0.0,15.552,USR01575,2015-11-17,,21,Standard,17-11-2015 07:54,brian.stugart778@gmail.com,briastu632,STR002,32.4
5847,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.568,2,0.2,2.8196,USR01575,2015-11-17,Completed,24,Premium,2015-11-17 03:57:43,brian.stugart890@outlook.com,briastu653,STR002,225.568
5848,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,3,0.0,15.372,USR01575,2015-11-17,Shipped,18,Standard,2015-11-17 07:44:15,brian.stugart936@yahoo.com,briastu40,STR002,36.6
5849,CA-2015-121783,11/10/2015,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0.0,178.91,USR01179,2015-11-10,Completed,42,Standard,2015-11-10 23:35:56,philisse.overcash600@hotmail.com,philove13,STR012,715.64
5850,CA-2015-121783,11/10/2015,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,795.51,3,0.0,143.1918,USR01179,2015-11-10,Completed,59,Premium,2015-11-10 10:14:03,philisse.overcash181@gmail.com,philove900,STR012,795.51
5851,CA-2015-121783,11/10/2015,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0.0,274.995,USR01179,2015-11-10,Completed,49,Basic,2015-11-10 19:13:23,philisse.overcash133@yahoo.com,,STR012,549.99
